Round 1  –  Family of sample_1
sample_130,0.48645
sample_139,0.36473
sample_152,0.39794
sample_164,0.86189
sample_176,0.31831
sample_276,0.35025
sample_285,0.44267
sample_286,0.63467
sample_292,0.45667
sample_327,0.57213
sample_400,0.36206
sample_417,0.98878
sample_443,0.65878
sample_530,0.30584
sample_540,0.39326
sample_563,0.8151
sample_572,0.80814
sample_615,0.43062
sample_626,0.77112
sample_711,0.80681
sample_801,0.64575
sample_827,0.67142
sample_895,0.89653
sample_903,0.37343
sample_905,0.99613
sample_916,0.63854
sample_925,0.92893
sample_956,0.30399
sample_995,0.41837
sample_1048,0.89165
sample_1085,0.46463
sample_1107,0.46436
sample_1146,0.44447
sample_1170,0.73913
sample_1233,0.99349
sample_1242,0.56989
sample_1259,0.44077
sample_1302,0.57709
sample_1324,0.71447
sample_1335,0.54004
 
Round 4  –  Family of sample_989
sample_336,0.95217
sample_402,0.37429
sample_480,0.55668
sample_515,0.32428
sample_617,0.97134
sample_835,0.82329
sample_885,0.32006
sample_1394,0.80545
 
Round 5  –  Family of sample_673
sample_522,0.36466
sample_831,0.59041
 
